ds_anon_user_id,module,meantimeToQuiz,nsessions,ndays,npages,nactivities,timeInModule,endToQuiz,quizGrade,pretestGrade
Stu_09d49710361cf78f8847348659de360c,9,10884.98353,3,2,10,36,1265.233333,10124.38333,9,12
Stu_09d49710361cf78f8847348659de360c,10,3631.469509,4,2,29,56,1707.116667,2725.9,10,12
Stu_09d49710361cf78f8847348659de360c,11,10944.52762,1,1,4,9,30.68333333,10929.76667,10,12
Stu_0a4dd349b3b719513eb5b956828135a8,1,1144.593442,4,4,38,79,6812.733333,5.083333333,9,7
Stu_0a4dd349b3b719513eb5b956828135a8,2,1059.661326,5,2,25,74,2009.966667,1.416666667,10,7
Stu_0a4dd349b3b719513eb5b956828135a8,3,796.6811787,7,3,51,74,692.0583333,7176.675,10,7
Stu_0a4dd349b3b719513eb5b956828135a8,4,727.4736067,4,2,19,63,1254.366667,0.783333333,10,7
Stu_0a4dd349b3b719513eb5b956828135a8,5,787.3523697,1,1,12,29,307.5666667,667.25,10,7
Stu_0a4dd349b3b719513eb5b956828135a8,6,547.8416865,2,2,19,80,1525.083333,1.85,9,7
Stu_0a4dd349b3b719513eb5b956828135a8,7,2002.078604,6,4,39,74,4314.583333,6.166666667,9,7
Stu_0a4dd349b3b719513eb5b956828135a8,8,900.5013365,4,2,19,39,3944.3,18.58333333,8,7
Stu_0a4dd349b3b719513eb5b956828135a8,9,235.9699255,4,2,17,37,1458.283333,0.683333333,10,7
Stu_0a4dd349b3b719513eb5b956828135a8,10,205.4609942,3,2,21,56,1884.233333,2,10,7
Stu_0a4dd349b3b719513eb5b956828135a8,11,3941.128788,2,2,4,9,1418.333333,3836.133333,10,7
Stu_0a66206eae897f281b2ed109fd8c2a4a,1,6647.697768,2,1,31,77,287.4833333,6466.683333,10,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,2,366.3439966,4,2,23,74,1738.95,6.716666667,8,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,3,277.660006,2,1,42,74,294.6666667,19.11666667,9,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,4,214.9549289,2,2,29,63,182.25,7046.475,9,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,5,467.7487823,4,2,33,27,1655.116667,7.716666667,10,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,6,209.0349923,3,3,29,80,7808.483333,7.466666667,7,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,7,912.8445875,7,3,34,74,5156.4,91.01666667,9,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,8,1184.883193,4,4,28,39,12507.71667,8.866666667,10,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,9,124.8977355,1,1,9,37,271.2166667,4.65,9,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,10,166.1007246,3,2,16,55,3326.383333,5.8,10,17
Stu_0a66206eae897f281b2ed109fd8c2a4a,11,308.634009,1,1,3,9,222.3166667,226.45,10,17
Stu_0aa920a6bee990b62425d0a6f23ecfaf,1,3116.436556,5,5,70,76,20867.66667,1106.15,8,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,2,1101.622587,3,3,24,73,4146.133333,25.45,8,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,3,8083.140794,4,4,36,30,1540.491667,17571.23333,7,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,4,1960.431412,3,3,27,62,3755.316667,17.65,8,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,5,6450.869702,4,3,34,29,7654.2,1567.466667,4,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,6,4925.337153,5,3,32,79,8894.566667,15.68333333,7,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,7,4032.160543,4,4,32,69,11225.96667,5.65,8,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,8,1529.967964,3,3,18,39,4010.333333,32.11666667,8,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,9,1567.694221,6,4,15,37,3576.883333,15.26666667,6,10
Stu_0aa920a6bee990b62425d0a6f23ecfaf,10,7229.082598,1,1,6,7,72.18333333,7207.5,4,10
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,1,2751.286085,10,6,84,79,3614.633333,661.475,10,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,2,2227.119881,7,4,53,74,1490.041667,4936.341667,10,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,3,3678.309433,9,7,94,74,13027.75,1.95,8,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,4,4075.624415,5,4,26,63,4451.75,2785.95,9,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,5,1745.137333,5,4,29,29,8747.916667,1214.983333,8,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,6,950.0881708,4,4,37,78,14307.55,298.75,10,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,7,789.0990009,3,2,46,49,177.325,3781.958333,9,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,8,8004.26131,2,2,28,0,6.466666667,8001.508333,9,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,9,9622.19386,3,3,19,0,713.55,9962.358333,7,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,10,5109.045833,2,2,20,0,10143.06667,36.95,10,6
Stu_0ab522d3070d8b5388fbb0bd5abcbc69,11,1528.361111,2,2,6,0,2796.583333,129.8833333,9,6
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,1,4757.643772,10,5,67,79,8604.833333,0.1,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,2,1333.926418,4,4,36,74,4365.583333,7.416666667,9,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,3,1643.457033,3,3,50,74,8729.05,2.966666667,9,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,4,1394.425309,4,2,13,63,3669.45,859.65,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,5,3234.247235,7,5,32,29,7818.816667,3.733333333,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,6,909.347037,4,3,25,80,2391.5,2.116666667,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,7,291.340184,3,3,38,74,2816.133333,10.55,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,8,3575.289339,6,4,29,39,7099.666667,0.333333333,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,9,3659.420922,7,4,33,35,16164.26667,3.283333333,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,10,1052.188848,2,1,11,56,601.5166667,774.95,10,9
Stu_0ab9b7ccd26ae7ccb498b8eb13434f27,11,3710.120833,1,1,3,8,47.21666667,3684.15,10,9
Stu_0af0628e7f35b66a98e1a1c46430825f,1,1451.944959,7,4,58,68,4482.766667,47.23333333,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,2,853.7789883,3,2,19,50,2073.1,1.95,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,3,588.8384712,2,2,35,13,899.75,1.733333333,9,12
Stu_0af0628e7f35b66a98e1a1c46430825f,4,796.7658951,2,2,19,63,1310.316667,0.033333333,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,5,763.6259036,4,3,48,16,3345.966667,11.1,9,12
Stu_0af0628e7f35b66a98e1a1c46430825f,6,852.2429944,5,3,28,53,6157.916667,2.35,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,7,1490.496916,3,3,35,59,2515.416667,3.333333333,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,8,1154.963913,4,2,35,35,1843.35,20.76666667,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,9,1465.061579,4,4,22,33,1319.808333,17969.70833,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,10,890.4648536,4,2,19,39,1685.55,1.85,10,12
Stu_0af0628e7f35b66a98e1a1c46430825f,11,381.4445313,2,1,9,7,461.25,5.083333333,10,12
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,1,4091.790203,1,1,20,79,130.8333333,4025.116667,9,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,2,56.80877437,1,1,13,74,111.6333333,1.533333333,10,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,3,675.1698807,3,2,32,74,1065.9,319.15,9,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,4,86.8643736,2,1,10,63,165.7166667,3.25,9,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,5,39.0381072,1,1,11,29,92.08333333,2.7,9,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,6,59.34644285,2,1,20,80,1009.2,1.966666667,10,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,7,179.186859,2,2,26,74,293.2666667,1.8,8,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,8,32.21508689,1,1,14,39,65.78333333,1.966666667,10,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,9,55.50564516,1,1,9,37,133.7666667,3.65,8,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,10,495.0259786,2,1,10,56,1187.75,2.366666667,10,11
Stu_0b3fe4f7cf0b597d498c58cf020d52cd,11,5556.775505,1,1,3,9,19.83333333,5547.633333,10,11
Stu_0b8b89e9c8025c70def8b76909d05a80,1,1465.208615,4,4,19,78,14959.76667,7.25,9,10
Stu_0b8b89e9c8025c70def8b76909d05a80,2,729.876178,3,3,17,74,2848.9,0.183333333,9,10
Stu_0b8b89e9c8025c70def8b76909d05a80,3,2892.482577,9,6,37,73,9457.2,6.683333333,8,10
Stu_0b8b89e9c8025c70def8b76909d05a80,5,345.9789655,1,1,11,20,109.2666667,308.6666667,8,10
Stu_0b8b89e9c8025c70def8b76909d05a80,6,51.417533,1,1,17,79,133.6333333,2,10,10
Stu_0b8b89e9c8025c70def8b76909d05a80,7,11477.06567,2,1,14,34,817.5333333,11434.28333,8,10
Stu_0b8b89e9c8025c70def8b76909d05a80,8,758.3205015,4,2,17,39,1961.866667,10.28333333,9,10
Stu_0b8b89e9c8025c70def8b76909d05a80,9,16772.43333,1,1,1,0,0,16772.43333,4,10
Stu_0b8b89e9c8025c70def8b76909d05a80,11,10087.73139,1,1,6,9,32.31666667,10072.61667,7,10
Stu_0c4b4f748173cecf7de6e71c34d41c26,2,18.46666667,1,1,1,0,0,18.46666667,8,9
Stu_0c4b4f748173cecf7de6e71c34d41c26,9,43.88666667,1,1,9,2,85.11666667,0.116666667,8,9
Stu_0c6f88216070057dd5cc6b59533ab4b8,1,4210.715208,3,3,23,25,10308.78333,5.85,6,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,2,321.1029976,3,2,28,74,2903.166667,1.9,9,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,3,1261.092296,3,3,31,11,8256.183333,1.233333333,7,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,4,51.48333333,1,1,11,4,24.03333333,38.11666667,8,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,5,50.08020833,1,1,11,9,194.2166667,11.68333333,8,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,6,16.85,1,1,18,7,18.84166667,2.275,8,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,7,162.7639881,2,2,30,7,37.225,2195.441667,7,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,8,42.72056738,1,1,14,15,82.73333333,11.91666667,8,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,9,32.70769231,1,1,13,0,28.53333333,22.96666667,8,14
Stu_0c6f88216070057dd5cc6b59533ab4b8,11,1468.577778,1,1,3,0,6.8,1465.85,7,14
Stu_0c7134607b595a4e812cc74119ee80c2,1,543.8959906,5,2,31,79,1706.95,23.68333333,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,2,323.3038904,2,3,15,74,121.6333333,1059.416667,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,3,3206.025675,8,5,80,73,1263.327778,12630.71667,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,4,3034.08557,4,2,25,63,9146.15,7.183333333,9,10
Stu_0c7134607b595a4e812cc74119ee80c2,5,3957.495769,13,7,72,28,3581.922222,27049.36667,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,6,5757.441816,19,11,65,80,3915.133333,39110.91667,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,7,4031.505256,13,8,48,74,7719.958333,2949.608333,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,8,1981.248254,7,6,15,16,4184.741667,7944.791667,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,9,817.2591358,4,2,16,26,1684.216667,0.066666667,9,10
Stu_0c7134607b595a4e812cc74119ee80c2,10,1214.930988,4,3,17,34,10584.53333,894.7833333,10,10
Stu_0c7134607b595a4e812cc74119ee80c2,11,1554.843243,2,2,7,9,1404.566667,310.4666667,10,10
Stu_0cf217c43f4e0c61f24841c9fe1da571,1,7693.85,1,1,2,0,0.366666667,7693.666667,6,9
Stu_0cf36432cd2c0cce5807984924ce4482,1,2633.069156,4,3,35,21,3141.266667,14.23333333,8,10
Stu_0cf36432cd2c0cce5807984924ce4482,2,147.2162404,1,1,15,74,237.6833333,25.05,10,10
Stu_0cf36432cd2c0cce5807984924ce4482,3,2993.778761,3,2,57,74,3521.733333,3.25,7,10
Stu_0cf36432cd2c0cce5807984924ce4482,4,4685.969774,4,3,25,63,5095.45,0.233333333,10,10
Stu_0cf36432cd2c0cce5807984924ce4482,5,2367.885267,9,5,74,29,10275.65,21.7,10,10
Stu_0cf36432cd2c0cce5807984924ce4482,6,1528.371696,6,4,32,79,5798.866667,232.7833333,10,10
Stu_0cf36432cd2c0cce5807984924ce4482,7,1837.381718,6,4,57,74,9870.9,398.7,9,10
Stu_0cf36432cd2c0cce5807984924ce4482,8,153.3002656,1,1,37,39,398.35,2.45,9,10
Stu_0cf36432cd2c0cce5807984924ce4482,9,619.8293532,3,1,16,37,1219.9,4.85,9,10
Stu_0cf36432cd2c0cce5807984924ce4482,10,218.1773952,2,2,29,56,601.6166667,0.35,7,10
Stu_0cf36432cd2c0cce5807984924ce4482,11,739.3288889,1,1,3,9,71.76666667,724.6166667,9,10
Stu_0d3bed323cbe3f352772d36bdbb2adf3,1,4692.541973,4,5,28,78,5918.733333,755.9666667,10,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,2,4584.130838,4,3,16,74,3568.916667,2768.883333,9,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,3,5608.19789,5,3,42,73,2502.316667,4672.7,7,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,4,4482.467909,3,3,13,63,2906.383333,2856.916667,7,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,5,2861.142385,6,5,19,29,8662.783333,94.76666667,9,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,6,5088.621754,6,6,48,80,10081.81667,1058.85,8,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,7,3526.791795,5,4,39,74,4284.533333,1389.1,8,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,8,159.8929598,1,1,14,39,141.6166667,92.03333333,8,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,9,4266.647766,4,3,13,36,7538.3,379.5,10,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,10,178.7427928,2,2,11,56,2593.316667,13.11666667,8,6
Stu_0d3bed323cbe3f352772d36bdbb2adf3,11,7253.536036,1,1,3,9,39.43333333,7237.783333,10,6
Stu_0d95624571d8ad0355c0979a257807eb,1,840.7135475,5,4,24,70,11647.43333,4.333333333,9,10
Stu_0d95624571d8ad0355c0979a257807eb,2,252.8478224,3,3,18,74,12676.78333,0.2,9,10
Stu_0d95624571d8ad0355c0979a257807eb,3,559.9383234,3,2,30,74,1178.666667,5.266666667,9,10
Stu_0d95624571d8ad0355c0979a257807eb,4,2219.752297,3,3,11,63,4710.4,743.7,9,10
Stu_0d95624571d8ad0355c0979a257807eb,5,1224.111674,6,4,14,29,4600.216667,4.566666667,7,10
Stu_0d95624571d8ad0355c0979a257807eb,7,44.0498227,2,1,29,12,69.85,12.53333333,8,10
Stu_0d95624571d8ad0355c0979a257807eb,8,26.24637681,1,1,10,20,47.66666667,0.05,9,10
Stu_0d95624571d8ad0355c0979a257807eb,9,312.7325,3,1,15,11,753.0166667,0.5,10,10
Stu_0d95624571d8ad0355c0979a257807eb,10,3.446666667,1,1,5,0,4.533333333,1.316666667,8,10
Stu_0d95624571d8ad0355c0979a257807eb,11,947.825,2,2,4,3,1034.583333,10.15,10,10
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,2,8863.650917,7,7,51,21,3364.316667,7002.327778,8,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,3,4205.601905,11,6,48,22,2851.672222,12986.05,5,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,4,811.3738411,5,3,16,27,5790.966667,0.8,9,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,5,234.1490741,4,2,12,5,1419.816667,21.81666667,9,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,6,1908.148837,6,5,27,9,7202.233333,1.95,10,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,7,2706.985526,3,3,18,3,4238.283333,895.5666667,9,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,8,1375.590691,4,3,20,17,2466.416667,0.566666667,9,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,9,92.69436275,1,1,33,8,237.4833333,6.416666667,8,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,10,6882.093976,3,3,16,9,8429,8.583333333,9,15
Stu_0db606e858d44cc1c7eaf7ba9a47f7e0,11,52.05933333,1,1,5,1,46.7,35.61666667,9,15
Stu_0dbd03a2c054f9a2fda08e504bcac8e6,1,5823.939097,5,3,13,19,6298.9,1399.45,9,15
Stu_0e9a1ad9359194873497995516df1103,1,8900.862875,4,4,19,78,14338.23333,2.833333333,8,10
Stu_0e9a1ad9359194873497995516df1103,2,60.05876712,1,1,15,74,135.1666667,3.883333333,9,10
Stu_0e9a1ad9359194873497995516df1103,3,110.1234119,2,1,28,74,325.2,2.933333333,10,10
Stu_0e9a1ad9359194873497995516df1103,4,29.92169399,1,1,9,62,48.16666667,3.9,9,10
Stu_0e9a1ad9359194873497995516df1103,5,12.82272727,1,1,9,15,27.11666667,2.683333333,9,10
Stu_0e9a1ad9359194873497995516df1103,7,47.05023761,1,1,25,74,93.88333333,5.283333333,8,10
Stu_0e9a1ad9359194873497995516df1103,8,115.4373303,1,1,14,39,50.28333333,90.26666667,9,10
Stu_0e9a1ad9359194873497995516df1103,9,78.09305556,1,1,9,37,51.96666667,57.6,9,10
Stu_0e9a1ad9359194873497995516df1103,10,28.75410448,1,1,10,50,45.75,7.066666667,9,10
Stu_0e9a1ad9359194873497995516df1103,11,41.41691176,1,1,4,9,13.45,36.21666667,9,10
Stu_0edadf56a53c1e611ed5a03bb016a583,1,118.7546326,2,2,19,60,9295.3,6.033333333,10,13
Stu_0edadf56a53c1e611ed5a03bb016a583,2,188.3098039,3,1,36,74,550.6,0.283333333,10,13
Stu_0edadf56a53c1e611ed5a03bb016a583,3,150.7749812,1,1,28,68,286.2333333,1.266666667,10,13
Stu_0edadf56a53c1e611ed5a03bb016a583,4,225.9833333,3,1,12,61,367.6666667,0.25,9,13
Stu_0edadf56a53c1e611ed5a03bb016a583,5,172.3521053,2,1,14,26,328.9666667,2.516666667,8,13
Stu_0edadf56a53c1e611ed5a03bb016a583,6,198.0441288,2,2,19,38,1457.733333,0.483333333,8,13
Stu_0edadf56a53c1e611ed5a03bb016a583,7,869.8304328,4,2,32,53,1400.233333,2.1,9,13
Stu_0edadf56a53c1e611ed5a03bb016a583,9,359.0282609,2,2,9,15,680.35,6.066666667,10,13
Stu_0edadf56a53c1e611ed5a03bb016a583,10,98.8187659,2,1,11,50,462.2,2.566666667,10,13
Stu_0edadf56a53c1e611ed5a03bb016a583,11,87.60747126,1,1,3,5,17.41666667,81.15,10,13
Stu_0fccbb6e3e918b06b8ddb2ebd7e9cdca,1,1827.913258,3,3,40,1,13052.25,16.46666667,5,9
Stu_0fccbb6e3e918b06b8ddb2ebd7e9cdca,2,143.6809287,1,1,13,29,302.4833333,18.35,6,9
Stu_0fccbb6e3e918b06b8ddb2ebd7e9cdca,3,801.5138889,2,2,6,0,4716.783333,11.35,5,9
Stu_0fccbb6e3e918b06b8ddb2ebd7e9cdca,4,8952.830556,3,3,6,0,2841.933333,7813.55,5,9
Stu_0fccbb6e3e918b06b8ddb2ebd7e9cdca,9,9.175555556,1,1,15,0,12.5,3.616666667,5,9
Stu_101898747fe42496a77acd429f3dca7e,1,924.7643411,5,2,27,68,3331.35,0.3,10,11
Stu_101898747fe42496a77acd429f3dca7e,2,4723.891801,6,5,32,69,1887.444444,622.1166667,10,11
Stu_101898747fe42496a77acd429f3dca7e,3,8754.96911,6,5,28,32,2115.155556,9873.622222,9,11
Stu_101898747fe42496a77acd429f3dca7e,4,631.8468792,3,2,15,49,1068.133333,10.13333333,10,11
Stu_101898747fe42496a77acd429f3dca7e,5,2273.839177,3,2,8,10,5934.916667,1443.066667,10,11
Stu_101898747fe42496a77acd429f3dca7e,6,1660.584959,6,4,22,69,3847.116667,11.71666667,10,11
Stu_101898747fe42496a77acd429f3dca7e,7,2939.092141,10,6,40,31,7865.566667,70.68333333,9,11
Stu_101898747fe42496a77acd429f3dca7e,8,1142.317284,5,3,18,27,2940.433333,2.35,8,11
Stu_101898747fe42496a77acd429f3dca7e,9,1483.647744,8,3,31,19,3458.666667,39.43333333,10,11
Stu_101898747fe42496a77acd429f3dca7e,10,1713.187748,7,4,18,21,2280.991667,47.25833333,10,11
Stu_101898747fe42496a77acd429f3dca7e,11,4931.562381,5,5,10,9,3617.433333,4245.758333,10,11
Stu_103bd82ccdfad46d96251ae50b9fabc1,1,799.8044314,4,2,31,77,1454.616667,6.083333333,10,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,2,419.8248547,2,2,17,74,1460.116667,8.016666667,9,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,3,1013.717586,6,3,79,57,3196.783333,44.31666667,9,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,4,224.2421642,6,1,18,56,405.2833333,1.916666667,10,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,5,164.4382035,3,2,20,22,2014.733333,2.783333333,9,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,6,1044.66081,6,3,25,73,2905.466667,3.55,9,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,7,504.5015915,4,2,36,61,1334.116667,40.08333333,10,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,8,1296.574138,2,2,21,30,4090.133333,37.13333333,9,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,9,505.0741414,6,2,19,35,1532.683333,2.516666667,10,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,10,948.1205229,5,2,19,54,2032.833333,1.15,10,9
Stu_103bd82ccdfad46d96251ae50b9fabc1,11,3543.92924,2,1,4,8,108.3833333,3490.183333,10,9
Stu_10db3999b45d579c49bfc065e4fb18eb,1,2335.046542,9,4,100,77,2150.808333,2182.858333,9,11
Stu_10db3999b45d579c49bfc065e4fb18eb,2,4945.386675,11,7,40,74,5022.15,10252.50833,10,11
Stu_10db3999b45d579c49bfc065e4fb18eb,3,6595.291554,7,5,42,71,11052.55,1896.7,7,11
Stu_10db3999b45d579c49bfc065e4fb18eb,4,1934.352985,3,2,9,54,4762.466667,28.76666667,9,11
Stu_10db3999b45d579c49bfc065e4fb18eb,5,2536.899078,9,5,24,29,5237.416667,31.16666667,9,11
Stu_10db3999b45d579c49bfc065e4fb18eb,6,3380.940558,6,4,23,80,4704.716667,1085.383333,9,11
Stu_10db3999b45d579c49bfc065e4fb18eb,7,3151.980364,7,5,28,73,5803.716667,43.75,7,11
Stu_10db3999b45d579c49bfc065e4fb18eb,8,2215.776114,4,2,18,35,1424.65,1511.15,7,11
Stu_10db3999b45d579c49bfc065e4fb18eb,9,1924.250083,9,4,23,37,4236.016667,47.43333333,10,11
Stu_10db3999b45d579c49bfc065e4fb18eb,10,2726.495552,8,4,20,56,5671.916667,462.4,9,11
Stu_10db3999b45d579c49bfc065e4fb18eb,11,5184.367857,1,1,3,9,125.9,5154.716667,9,11
Stu_10f34a9d738c71f77c3c1d1091e8688d,1,3444.285405,4,3,18,35,14381.55,16.16666667,10,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,2,3872.250513,7,5,28,74,14290.68333,8.283333333,10,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,3,1515.751773,2,2,6,4,1634.683333,3.2,5,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,4,376.8119938,2,1,6,24,436.5833333,3.4,7,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,5,1967.388095,5,4,23,7,4045.616667,836.0333333,8,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,6,665.6240566,5,3,41,50,3215.983333,0.45,9,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,7,748.9535556,4,2,55,38,1513.75,0.183333333,10,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,8,1545.661135,2,2,33,39,3976.3,0.166666667,10,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,9,653.0721071,2,1,30,35,719.9166667,352.0333333,9,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,10,18.17192982,1,1,13,1,33.7,1.75,9,10
Stu_10f34a9d738c71f77c3c1d1091e8688d,11,75.98684211,1,1,6,4,105.5333333,50.31666667,9,10
Stu_1138dc2075213894271e9db45d65c25f,1,489.4307351,3,2,23,43,2849.783333,13.63333333,6,8
Stu_1138dc2075213894271e9db45d65c25f,2,4378.224116,12,7,68,74,10208.16667,7.683333333,7,8
Stu_1138dc2075213894271e9db45d65c25f,3,3146.840727,10,6,119,74,3629.258333,32.15833333,6,8
Stu_1138dc2075213894271e9db45d65c25f,4,1854.193186,5,4,30,62,1755.833333,5039.225,7,8
Stu_1138dc2075213894271e9db45d65c25f,5,3368.743236,6,5,70,29,8649.583333,9.166666667,7,8
Stu_1138dc2075213894271e9db45d65c25f,6,10357.77347,4,4,42,15,14419.13333,4.916666667,10,8
Stu_1138dc2075213894271e9db45d65c25f,7,4858.556357,8,7,88,74,14390.86667,4,8,8
Stu_1138dc2075213894271e9db45d65c25f,8,6410.738034,7,7,50,39,14132.33333,1.383333333,8,8
Stu_1138dc2075213894271e9db45d65c25f,9,658.7155222,5,3,41,37,2660.583333,16.23333333,8,8
Stu_1138dc2075213894271e9db45d65c25f,10,1132.032918,4,3,27,56,3419.25,2.75,7,8
Stu_1138dc2075213894271e9db45d65c25f,11,4897.041852,2,2,9,9,5089.866667,7.183333333,9,8
Stu_11523ad14d5ca0139e47c0f9697eb2b1,1,35.61365008,1,1,16,78,67.95,0.8,9,11
Stu_11523ad14d5ca0139e47c0f9697eb2b1,2,4455.338862,5,5,24,74,10278.65,1257.183333,8,11
Stu_11523ad14d5ca0139e47c0f9697eb2b1,3,12467.37878,6,5,37,49,18645.58333,2.466666667,6,11
Stu_11523ad14d5ca0139e47c0f9697eb2b1,4,8721.614188,3,3,21,55,10111.05,2.133333333,4,11
Stu_11523ad14d5ca0139e47c0f9697eb2b1,5,16.11517007,1,1,12,27,41.53333333,1.816666667,6,11
Stu_11523ad14d5ca0139e47c0f9697eb2b1,6,27.72485738,1,1,17,73,87.45,1.566666667,7,11
Stu_11523ad14d5ca0139e47c0f9697eb2b1,7,17.84807449,1,1,27,74,54.55,1.533333333,9,11
